Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020
"108","398","Kazakhstan","22075","Value Added (Total Manufacturing)","6129","Annual growth US$","%",,,,,,,,,,,,,,,,,,,,,,"21.655485","10.234324","-4.539377","-11.056390","-4.823070","-2.200386","2.798651","9.196191","-10.646268","26.939006","20.717324","-1.967487","22.750562","31.055305","19.724190","36.988588","27.870883","30.395458","-20.206712","33.696460","27.413572","7.924018","9.190097","-9.218084","-17.068653","-17.907311","20.973164","8.929309","1.632172","7.365006"
"108","398","Kazakhstan","22075","Value Added (Total Manufacturing)","6182","Annual growth US$, 2015 prices","%",,,,,,,,,,,,,,,,,,,,,,"6.935494","-9.929000","1.130590","-21.325495","-5.882672","1.029921","6.092468","-3.287447","1.999985","14.000007","13.700008","7.600002","7.899997","10.099997","7.100004","7.899995","7.599982","-3.000038","-2.799974","13.600000","7.500000","3.000000","2.900000","1.600000","0.200000","1.800000","6.100000","4.500000","5.800000","4.000000"
"108","398","Kazakhstan","22075","Value Added (Total Manufacturing)","6189","Ratio of Value Added (Agriculture, Forestry and Fishing) Local Currency","",,,,,,,,,,,,,,,,,,,,,"0.221588","0.338062","0.490982","0.708812","0.776420","0.956330","0.927229","0.963671","1.403244","1.425365","2.034086","1.884860","1.812948","1.808366","1.869189","1.890470","2.116595","2.030215","2.214883","1.768727","2.509976","2.222215","2.583943","2.361467","2.383213","2.181362","2.486859","2.497276","2.599862","2.567287","2.424754"
"108","398","Kazakhstan","22075","Value Added (Total Manufacturing)","6163","Ratio of Value Added (Agriculture, Forestry and Fishing) US$","",,,,,,,,,,,,,,,,,,,,,"0.221588","0.338062","0.490982","0.708812","0.776420","0.956330","0.927229","0.963671","1.403244","1.425365","2.034086","1.884860","1.812948","1.808366","1.869189","1.890470","2.116595","2.030215","2.214883","1.768727","2.509976","2.222215","2.583943","2.361467","2.383213","2.181362","2.486859","2.497276","2.599862","2.567287","2.424754"
"108","398","Kazakhstan","22076","Value Added (Manufacture of food, beverages and tobacco products)","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"408628.284753","523355.800000","615989.800000","690598.600000","894820.900000","1025825.000000","1043418.100000","1260557.265727","1425774.800000","1528650.000000","1725054.343967",
"108","398","Kazakhstan","22076","Value Added (Manufacture of food, beverages and tobacco products)","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2770.423861","3551.666384","4201.243343","4631.393075","5881.981211","5724.736084","4705.840180","3684.116395","4373.528611","4434.650802","4507.031914",
"108","398","Kazakhstan","22076","Value Added (Manufacture of food, beverages and tobacco products)","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"704565.873308","767478.067797","765957.052245","805855.815964","964498.278314","1050576.445188","1043418.100000","1012972.915715","1054685.088179","1025939.626031","1085444.124365",
"108","398","Kazakhstan","22076","Value Added (Manufacture of food, beverages and tobacco products)","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3177.608665","3461.344143","3454.484327","3634.428689","4349.909927","4738.124485","4705.840180","4568.531682","4756.654561","4627.011852","4895.378538",
"108","398","Kazakhstan","22076","Value Added (Manufacture of food, beverages and tobacco products)","6103","Share of GDP US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.402615","2.399007","2.181031","2.226647","2.485681","2.585516","2.552135","2.683684","2.621929","2.472762","2.480929",
"108","398","Kazakhstan","22076","Value Added (Manufacture of food, beverages and tobacco products)","6187","Share of GDP US$, 2015 prices","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.326410","2.361733","2.194649","2.203214","2.487682","2.600479","2.552135","2.450710","2.451129","2.290416","2.318909",
"108","398","Kazakhstan","22076","Value Added (Manufacture of food, beverages and tobacco products)","6157","Share of GDP Local Currency","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.402615","2.399007","2.181031","2.226647","2.485681","2.585516","2.552135","2.683684","2.621929","2.472762","2.480929",
"108","398","Kazakhstan","22076","Value Added (Manufacture of food, beverages and tobacco products)","6186","Share of GDP Local Currency, 2015 prices","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.326410","2.361733","2.194649","2.203214","2.487682","2.600479","2.552135","2.450710","2.451129","2.290416","2.318909",
"108","398","Kazakhstan","22076","Value Added (Manufacture of food, beverages and tobacco products)","6155","Annual growth Local Currency","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.076254","17.700004","12.112019","29.571780","14.640259","1.715020","20.810370","13.106706","7.215389","12.848222",
"108","398","Kazakhstan","22076","Value Added (Manufacture of food, beverages and tobacco products)","6129","Annual growth US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.199386","18.289357","10.238629","27.002418","-2.673336","-17.798129","-21.711825","18.713095","1.397549","1.632172",
"108","398","Kazakhstan","22076","Value Added (Manufacture of food, beverages and tobacco products)","6190","Share of Value Added (Total Manufacturing) Local Currency","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.098790","21.190175","19.672725","20.094639","23.372704","25.057714","24.837303","23.686240","23.243724","21.636570","21.636570",
"108","398","Kazakhstan","22076","Value Added (Manufacture of food, beverages and tobacco products)","6143","Share of Value Added (Total Manufacturing) US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.098790","21.190175","19.672725","20.094639","23.372704","25.057714","24.837303","23.686240","23.243724","21.636570","21.636570",
"108","398","Kazakhstan","22076","Value Added (Manufacture of food, beverages and tobacco products)","6189","Ratio of Value Added (Agriculture, Forestry and Fishing) Local Currency","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.390867","0.531868","0.437170","0.519234","0.551939","0.597179","0.541792","0.589043","0.580460","0.562521","0.555473",
"108","398","Kazakhstan","22076","Value Added (Manufacture of food, beverages and tobacco products)","6163","Ratio of Value Added (Agriculture, Forestry and Fishing) US$","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.390867","0.531868","0.437170","0.519234","0.551939","0.597179","0.541792","0.589043","0.580460","0.562521","0.555473",
"108","398","Kazakhstan","22077","Value Added (Manufacture of food and beverages)","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"372914.177468","489108.400000","574222.200000","638465.200000","833689.000000","967958.600000","989302.700000","1201229.300285","1360336.200000","1456414.200000","1643537.528099",
"108","398","Kazakhstan","22077","Value Added (Manufacture of food and beverages)","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2528.288848","3319.252146","3916.375231","4281.768463","5480.139136","5401.805888","4461.778452","3510.723931","4172.797338","4225.092990","4294.053759",
"108","398","Kazakhstan","22077","Value Added (Manufacture of food and beverages)","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"642986.824262","717255.774705","714020.822497","745021.630091","898606.196111","991313.825532","989302.700000","965297.475836","1006278.344273","977459.221989","1034151.856889",
"108","398","Kazakhstan","22077","Value Added (Manufacture of food and beverages)","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2899.885705","3234.840419","3220.250709","3360.065080","4052.735086","4470.848676","4461.778452","4353.514327","4538.339007","4408.364088","4664.049205",
"108","398","Kazakhstan","22077","Value Added (Manufacture of food and beverages)","6155","Annual growth Local Currency","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31.158435","17.401827","11.187829","30.577046","16.105478","2.205063","21.421816","13.245340","7.062813","12.848222",
"108","398","Kazakhstan","22077","Value Added (Manufacture of food and beverages)","6129","Annual growth US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31.284531","17.989687","9.329883","27.987750","-1.429403","-17.402096","-21.315593","18.858601","1.253252","1.632172",
"108","398","Kazakhstan","22077","Value Added (Manufacture of food and beverages)","6190","Share of Value Added (Total Manufacturing) Local Currency","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.167356","19.803530","18.338803","18.577692","21.775940","23.644218","23.549151","22.571450","22.176910","20.614142","20.614142",
"108","398","Kazakhstan","22077","Value Added (Manufacture of food and beverages)","6143","Share of Value Added (Total Manufacturing) US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.167356","19.803530","18.338803","18.577692","21.775940","23.644218","23.549151","22.571450","22.176910","20.614142","20.614142",
"108","398","Kazakhstan","22077","Value Added (Manufacture of food and beverages)","6189","Ratio of Value Added (Agriculture, Forestry and Fishing) Local Currency","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.356705","0.497064","0.407528","0.480037","0.514232","0.563492","0.513692","0.561320","0.553819","0.535939","0.529224",
"108","398","Kazakhstan","22077","Value Added (Manufacture of food and beverages)","6163","Ratio of Value Added (Agriculture, Forestry and Fishing) US$","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.356705","0.497064","0.407528","0.480037","0.514232","0.563492","0.513692","0.561320","0.553819","0.535939","0.529224",
"108","398","Kazakhstan","22078","Value Added (Manufacture of tobacco products)","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35714.107285","34247.400000","41767.600000","52133.400000","61131.900000","57866.400000","54115.400000","59327.965442","65438.600000","72235.800000","81516.815868",
"108","398","Kazakhstan","22078","Value Added (Manufacture of tobacco products)","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"242.135013","232.414238","284.868112","349.624612","401.842075","322.930196","244.061728","173.392464","200.731272","209.557812","212.978155",
"108","398","Kazakhstan","22078","Value Added (Manufacture of tobacco products)","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61579.049046","50222.293092","51936.229748","60834.185873","65892.082203","59262.619655","54115.400000","47675.439879","48406.743906","48480.404041","51292.267476",
"108","398","Kazakhstan","22078","Value Added (Manufacture of tobacco products)","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"277.722960","226.503724","234.233618","274.363609","297.174841","267.275809","244.061728","215.017356","218.315554","218.647763","231.329333",
"108","398","Kazakhstan","22078","Value Added (Manufacture of tobacco products)","6155","Annual growth Local Currency","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4.106801","21.958455","24.817801","17.260528","-5.341728","-6.482173","9.632314","10.299754","10.387142","12.848222",
"108","398","Kazakhstan","22078","Value Added (Manufacture of tobacco products)","6129","Annual growth US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4.014609","22.569131","22.732098","14.935294","-19.637535","-24.422760","-28.955488","15.767011","4.397192","1.632171",
"108","398","Kazakhstan","22078","Value Added (Manufacture of tobacco products)","6190","Share of Value Added (Total Manufacturing) Local Currency","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.931434","1.386644","1.333922","1.516948","1.596764","1.413496","1.288151","1.114790","1.066814","1.022428","1.022428",
"108","398","Kazakhstan","22078","Value Added (Manufacture of tobacco products)","6143","Share of Value Added (Total Manufacturing) US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.931434","1.386644","1.333922","1.516948","1.596764","1.413496","1.288151","1.114790","1.066814","1.022428","1.022428",
"108","398","Kazakhstan","22078","Value Added (Manufacture of tobacco products)","6189","Ratio of Value Added (Agriculture, Forestry and Fishing) Local Currency","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.034162","0.034804","0.029643","0.039197","0.037707","0.033687","0.028099","0.027723","0.026641","0.026582","0.026249",
"108","398","Kazakhstan","22078","Value Added (Manufacture of tobacco products)","6163","Ratio of Value Added (Agriculture, Forestry and Fishing) US$","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.034162","0.034804","0.029643","0.039197","0.037707","0.033687","0.028099","0.027723","0.026641","0.026582","0.026249",
"108","398","Kazakhstan","22011","Gross National Income","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,,,"95.741000","171.726200","2435.378400","29352.000000","421297.500000","1005079.600000","1403474.100000","1648763.800000","1709934.100000","1953677.900000","2437540.600000","3083333.900000","3603172.000000","4350956.000000","5482070.000000","6877505.000000","9021819.000000","11261905.000000","13727984.000000","15146161.000000","18961123.000000","24178160.700000","26824522.600000","32173157.000000","35619179.900000","38436538.200000","42520767.400000","48389209.500000","54188054.500000","60738666.100000","61713849.128062"
"108","398","Kazakhstan","22011","Gross National Income","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,"29664.227474","27307.795648","26444.499393","24511.194929","21828.437554","20369.722146","20852.965678","21856.023861","21837.309182","16345.577433","17149.675891","21012.821681","23507.252018","29088.629513","40298.967178","51757.262191","71550.953639","91893.285282","114115.370708","102688.157924","128676.481965","164902.627753","179894.526616","211485.790036","198776.988699","173349.691590","124271.590484","148432.692312","157200.863055","158691.294274","149445.092572"
"108","398","Kazakhstan","22011","Gross National Income","6119","Value US$ per capita","US$",,,,,,,,,,,,,,,,,,,,,"1810.573246","1667.824791","1622.082689","1514.798847","1362.385164","1286.019024","1333.998405","1418.669324","1437.596016","1088.212787","1149.232649","1409.291266","1569.641889","1926.394075","2642.552626","3360.248700","4600.972322","5852.291214","7194.205385","6400.804907","7917.442345","9999.753058","10738.994009","12421.257885","11488.262826","9865.099804","6969.450982","8209.764177","8581.012063","8554.128708","7959.068253"
"108","398","Kazakhstan","22011","Gross National Income","6155","Annual growth Local Currency","%",,,,,,,,,,,,,,,,,,,,,,"79.365371","1318.175211","1105.233651","1335.328087","138.567663","39.638104","17.477323","3.710071","14.254573","24.766759","26.493643","16.859611","20.753492","25.996907","25.454527","31.178661","24.829649","21.897530","10.330555","25.187650","27.514392","10.945257","19.939346","10.710863","7.909666","10.625903","13.801355","11.983756","12.088664","1.605539"
"108","398","Kazakhstan","22011","Gross National Income","6129","Annual growth US$","%",,,,,,,,,,,,,,,,,,,,,,"-7.943682","-3.161355","-7.310800","-10.945029","-6.682638","2.372362","4.810146","-0.085627","-25.148390","4.919364","22.526057","11.870992","23.743215","38.538556","28.433223","38.243312","28.430553","24.182491","-10.013737","25.308005","28.152888","9.091364","17.560992","-6.009293","-12.791872","-28.311617","19.442176","5.907170","0.948106","-5.826534"
"108","398","Kazakhstan","22011","Gross National Income","61290","Annual growth US$ per capita","%",,,,,,,,,,,,,,,,,,,,,,"-7.884158","-2.742620","-6.613956","-10.061645","-5.605327","3.730845","6.347153","1.334116","-24.303297","5.607347","22.628892","11.378104","22.728253","37.176119","27.159197","36.923565","27.196836","22.929723","-11.028327","23.694480","26.300295","7.392592","15.665004","-7.511277","-14.128881","-29.352453","17.796426","4.522029","-0.313289","-6.956412"
"108","398","Kazakhstan","22010","Value Added (Agriculture)","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"963337.097901","1383207.600000","1301393.400000","1527887.200000","1619203.000000","1827189.100000","2030781.400000","2343347.900000","2571953.900000","2947610.100000",
"108","398","Kazakhstan","22010","Value Added (Agriculture)","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6537.525689","9433.909006","8727.594266","10043.354825","9036.151235","8240.665830","5935.180617","7188.161192","7461.300771","7701.190886",
"108","398","Kazakhstan","22010","Value Added (Agriculture)","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1547698.697475","1963161.484409","1616283.665137","1731100.871309","1753953.477842","1827189.100000","1926258.867447","1998501.927838","2057963.232997","2061765.852480",
"108","398","Kazakhstan","22010","Value Added (Agriculture)","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6980.157539","8853.904483","7289.477357","7807.305658","7910.371451","8240.665830","8687.472812","9013.290714","9281.462599","9298.612502",
"108","398","Kazakhstan","22010","Value Added (Agriculture)","6155","Annual growth Local Currency","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43.585003","-5.914817","17.403946","5.976606","12.844968","11.142377","15.391440","9.755530","14.605868",
"108","398","Kazakhstan","22010","Value Added (Agriculture)","6129","Annual growth US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44.303968","-7.486979","15.075868","-10.028557","-8.803365","-27.976929","21.111077","3.799853","3.215125",
"108","398","Kazakhstan","22071","Gross Output (Agriculture, Forestry and Fishing)","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1964859.499682","2486299.000000","2450180.000000","2828872.000000","2962222.000000","3704132.900000","3989279.100000","4818149.200000","5222888.500000","5797448.500000",
"108","398","Kazakhstan","22071","Gross Output (Agriculture, Forestry and Fishing)","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13334.189540","16957.337804","16431.754548","18595.198159","16531.025438","16705.726527","11659.104220","14779.552407","15151.726472","15146.934647",
"108","398","Kazakhstan","22071","Gross Output (Agriculture, Forestry and Fishing)","6155","Annual growth Local Currency","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.538259","-1.452721","15.455681","4.713893","25.045756","7.698055","20.777441","8.400306","11.000809",
"108","398","Kazakhstan","22071","Gross Output (Agriculture, Forestry and Fishing)","6129","Annual growth US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27.171867","-3.099444","13.166236","-11.100569","1.056807","-30.208936","26.764047","2.518169","-0.031626",
"108","398","Kazakhstan","22073","Gross Output (Agriculture)","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1937356.196887","2453011.000000","2413493.000000","2712922.000000","2840281.900000","3577746.900000","3848684.100000","4667905.700000","5031006.600000","5593129.200000",
"108","398","Kazakhstan","22073","Gross Output (Agriculture)","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13147.542987","16730.303220","16185.718836","17833.016899","15850.524485","16135.722694","11248.199965","14318.684221","14595.072417","14613.111693",
"108","398","Kazakhstan","22073","Gross Output (Agriculture)","6155","Annual growth Local Currency","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.616417","-1.611000","12.406458","4.694565","25.964500","7.572844","21.285758","7.778668","11.173164",
"108","398","Kazakhstan","22073","Gross Output (Agriculture)","6129","Annual growth US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27.250417","-3.255078","10.177479","-11.116977","1.799298","-30.290076","27.297561","1.930263","0.123598",
"118","414","Kuwait","22008","Gross Domestic Product","6109","Value Local Currency","millions","1026.000000","1382.000000","1463.000000","1603.000000","3812.000000","3485.000000","3836.000000","4052.000000","4264.000000","6840.000000","7755.000000","7039.000000","6214.000000","6083.000000","6425.000000","6450.000000","5203.000000","6233.000000","5773.000000","7143.000000","5328.000000","3131.000000","5826.000000","7231.000000","7380.000000","7925.000000","9429.000000","9207.000000","7907.000000","9170.000000","11570.000000","10700.000000","11590.000000","14267.000000","17516.000000","23593.000000","29470.000000","32581.000000","39620.000000","30496.000000","33079.000000","42512.000000","48722.000000","49392.100000","46285.000000","34473.000000","33055.800000","36610.600000","41731.100000","41349.300000","32445.021106"
"118","414","Kuwait","22008","Gross Domestic Product","6110","Value US$","millions","2872.798856","3880.957238","4447.500673","5405.089807","13003.518988","12015.901717","13119.579689","14139.849159","15502.480944","24749.780951","28690.618373","25248.817580","21583.058729","20869.595122","21701.541634","21446.152292","17904.664463","22367.499123","20689.587203","24314.160880","18470.818672","11014.231800","19868.859615","23956.511858","24859.339675","26554.064403","31492.085246","30351.196173","25945.377090","30123.384331","37717.816724","34889.597791","38135.756834","47873.988053","59436.715304","80797.945205","101558.975068","114635.467558","147380.280181","105967.843518","115416.047508","154040.737005","174047.199613","174167.626657","162656.226124","114584.570272","109406.500138","120687.750672","138202.359926","136191.632701","105948.765176"
"118","414","Kuwait","22008","Gross Domestic Product","6119","Value US$ per capita","US$","3858.954740","4859.445456","5220.585919","5968.287232","13520.404034","11760.464429","12082.190713","12257.331427","12664.732359","19095.859712","20962.300362","17542.050842","14315.743248","13234.000387","13135.333737","12358.942906","9771.634965","11536.126308","10167.587797","11618.132692","8815.172436","5422.268246","10389.310169","13514.846696","14981.760262","16535.305977","19357.623471","17746.580730","14169.137609","15434.939882","18442.810884","16588.169248","17845.489177","22147.211429","27010.648211","35590.704073","42785.597617","45780.590146","55489.375292","37563.329730","38576.377797","48623.049123","51972.182599","49389.976184","44069.039880","29874.032521","27649.723617","29754.636332","33403.900872","32371.986172","24809.039629"
"118","414","Kuwait","22008","Gross Domestic Product","6183","Value Local Currency, 2015 prices","millions","16867.444557","18055.533537","18759.839522","17527.304047","15250.275959","13378.394760","14262.196203","13713.452947","14722.046470","16768.294684","13513.443723","10956.060825","9668.821973","10436.378739","10983.412514","10515.014844","11415.911093","12345.868510","11104.785633","13980.131913","10313.298139","6084.042446","11122.197139","14876.323318","16160.179766","16382.418564","16872.340735","17294.045894","17926.603633","17606.190400","18430.996079","18470.821049","19028.370628","22324.285138","24610.238411","27221.163439","29266.892494","31020.465570","31789.724688","29540.251087","28839.968816","31616.815175","33711.873824","34099.324537","34269.858649","34473.000000","35482.080683","33810.044279","34632.984712","34441.874909","31391.895764"
"118","414","Kuwait","22008","Gross Domestic Product","6185","Value US$ per capita, 2015 prices","US$","75311.000000","75146.000000","73195.000000","64329.000000","52705.000000","43523.000000","43658.000000","39513.000000","39977.000000","43004.000000","32818.000000","25301.000000","21317.000000","21998.000000","22097.000000","20141.000000","20709.000000","21165.000000","18139.000000","22204.000000","16360.000000","9956.000000","19331.000000","27895.000000","32372.000000","33908.000000","34473.000000","33611.000000","32541.000000","29986.000000","29955.000000","29190.000000","29597.000000","34328.000000","37174.000000","39856.000000","40983.000000","41177.000000","39784.000000","34806.000000","32040.000000","33172.000000","33461.000000","32141.000000","30862.000000","29874.000000","29806.000000","27707.000000","27824.000000","27212.000000","24433.000000"
"118","414","Kuwait","22008","Gross Domestic Product","6184","Value US$, 2015 prices","millions","56065.584257","60014.665140","62355.703013","58258.886731","50690.288554","44468.355367","47406.016971","45582.052994","48934.510146","55736.020671","44917.243695","36416.776071","32138.131606","34689.408319","36507.690164","34950.786336","37945.269249","41036.348384","36911.121449","46468.465395","34280.301550","20222.707313","36968.995435","49447.309911","53714.711628","54453.409660","56081.858630","57483.561542","59586.115908","58521.096541","61262.662529","61395.036475","63248.271730","74203.539556","81801.804096","90480.240041","97280.024935","103108.714557","105665.649711","98188.639705","95860.976227","105090.916953","112054.668151","113342.512942","113909.350118","114584.570272","117938.646691","112380.976260","115116.342367","114481.113793","104343.308855"
"118","414","Kuwait","22008","Gross Domestic Product","6155","Annual growth Local Currency","%",,"34.697856","5.861071","9.569378","137.804117","-8.578174","10.071736","5.630865","5.231984","60.412758","13.377193","-9.232753","-11.720415","-2.108143","5.622226","0.389105","-19.333333","19.796271","-7.380074","23.731162","-25.409492","-41.234985","86.074737","24.116032","2.060573","7.384824","18.977918","-2.354438","-14.119692","15.973188","26.172301","-7.519447","8.317757","23.097498","22.772832","34.693994","24.909931","10.556498","21.604616","-23.028773","8.469963","28.516582","14.607640","1.375354","-6.290682","-25.520147","-4.111043","10.753937","13.986386","-0.914905","-21.534292"
"118","414","Kuwait","22008","Gross Domestic Product","6181","Annual growth Local Currency, 2015 prices","%",,"7.043681","3.900776","-6.570075","-12.991320","-12.274409","6.606185","-3.847537","7.354774","13.899210","-19.410745","-18.924731","-11.749103","7.938472","5.241605","-4.264591","8.567713","8.146152","-10.052617","25.892857","-26.228893","-41.007790","82.809328","33.753458","8.630200","1.375225","2.990536","2.499387","3.657662","-1.787362","4.684748","0.216076","3.018542","17.321055","10.239760","10.609101","7.515215","5.991661","2.479844","-7.076103","-2.370604","9.628465","6.626406","1.149300","0.500110","0.592770","2.927162","-4.712340","2.434012","-0.551814","-8.855439"
"118","414","Kuwait","22008","Gross Domestic Product","6129","Annual growth US$","%",,"35.093246","14.598033","21.530950","140.579148","-7.595000","9.185145","7.776693","9.636820","59.650452","15.922716","-11.996259","-14.518537","-3.305665","3.986405","-1.176826","-16.513395","24.925542","-7.501562","17.518830","-24.032671","-40.369553","80.392605","20.573160","3.768611","6.817256","18.596102","-3.622780","-14.516130","16.103089","25.211086","-7.498363","9.304088","25.535697","24.152421","35.939452","25.694997","12.875763","28.564295","-28.099035","8.916105","33.465614","12.987774","0.069192","-6.609380","-29.554144","-4.518994","10.311317","14.512334","-1.454915","-22.206113"
"118","414","Kuwait","22008","Gross Domestic Product","61290","Annual growth US$ per capita","%",,"25.926469","7.431722","14.322172","126.537422","-13.016916","2.735660","1.449577","3.323733","50.779813","9.774059","-16.316194","-18.391850","-7.556316","-0.745554","-5.910705","-20.934703","18.057279","-11.863068","14.266362","-24.125738","-38.489368","91.604504","30.084158","10.854090","10.369581","17.068432","-8.322523","-20.158492","8.933517","19.487416","-10.056177","7.579618","24.105376","21.959590","31.765457","20.215654","7.000002","21.207208","-32.305366","2.696907","26.043584","6.887954","-4.968439","-10.773312","-32.210839","-7.445627","7.612780","12.264524","-3.089204","-23.362627"
"118","414","Kuwait","22008","Gross Domestic Product","6182","Annual growth US$, 2015 prices","%",,"7.043681","3.900776","-6.570075","-12.991320","-12.274409","6.606185","-3.847537","7.354774","13.899210","-19.410745","-18.924731","-11.749103","7.938472","5.241605","-4.264591","8.567713","8.146152","-10.052617","25.892857","-26.228893","-41.007790","82.809328","33.753458","8.630200","1.375225","2.990536","2.499387","3.657662","-1.787362","4.684748","0.216076","3.018542","17.321055","10.239760","10.609101","7.515215","5.991661","2.479844","-7.076103","-2.370604","9.628465","6.626406","1.149300","0.500110","0.592770","2.927162","-4.712340","2.434012","-0.551814","-8.855439"
